defect_id,machine_id,log_date,defect_count,defect_type
DEF-05629,M006,2025-05-23 13:00:00,11,Catalyst
DEF-05630,M006,2025-05-23 13:10:00,18,Polypropylene
DEF-05631,M006,2025-05-23 14:45:00,0,Solvent
DEF-05632,M006,2025-05-23 16:30:00,16,Solvent
DEF-05633,M006,2025-05-23 17:35:00,12,Solvent
DEF-05634,M006,2025-05-23 21:25:00,0,Packaging
DEF-05635,M006,2025-05-23 21:35:00,2,Aluminum
DEF-05636,M006,2025-05-23 21:55:00,12,Sheet Metal
DEF-05637,M006,2025-05-23 22:00:00,8,Industrial Oil
DEF-05638,M006,2025-05-23 22:15:00,6,Circuit Board
DEF-05639,M006,2025-05-23 22:40:00,3,Sheet Metal
DEF-05640,M006,2025-05-24 00:10:00,20,Cotton
DEF-05641,M006,2025-05-24 02:10:00,22,Reprocessed Plastics
DEF-05642,M006,2025-05-24 02:20:00,19,Machine Component
DEF-05643,M006,2025-05-24 02:55:00,4,Reprocessed Plastics
DEF-05644,M006,2025-05-24 03:25:00,1,Coolant
DEF-05645,M006,2025-05-24 04:15:00,13,Plastic Resin
DEF-05646,M006,2025-05-24 04:30:00,14,Lead-Based Alloy
DEF-05647,M006,2025-05-24 04:35:00,10,Textiles
DEF-05648,M006,2025-05-24 04:55:00,21,Machine Component
DEF-05649,M006,2025-05-24 06:30:00,4,Packaging
DEF-05650,M006,2025-05-24 08:40:00,17,Scrap Steel
DEF-05651,M006,2025-05-24 08:45:00,6,Circuit Board
DEF-05652,M006,2025-05-24 13:25:00,11,Industrial Oil
DEF-05653,M006,2025-05-24 13:35:00,5,Textiles
DEF-05654,M006,2025-05-24 13:50:00,13,Steel
DEF-05655,M006,2025-05-24 13:55:00,23,Packaging
DEF-05656,M006,2025-05-24 14:25:00,8,Steel
DEF-05657,M006,2025-05-24 14:50:00,24,Textiles
DEF-05658,M006,2025-05-24 15:55:00,2,Circuit Board
DEF-05659,M006,2025-05-24 17:30:00,3,Sheet Metal
DEF-05660,M006,2025-05-24 18:10:00,10,Sheet Metal
DEF-05661,M006,2025-05-24 18:25:00,14,Aluminum
DEF-05662,M006,2025-05-24 18:45:00,25,Reprocessed Plastics
DEF-05663,M006,2025-05-24 19:00:00,34,Steel
DEF-05664,M006,2025-05-24 19:05:00,8,Catalyst
DEF-05665,M006,2025-05-24 19:55:00,2,Plastic Resin
DEF-05666,M006,2025-05-24 20:10:00,6,Steel
DEF-05667,M006,2025-05-24 21:40:00,4,Polypropylene
DEF-05668,M006,2025-05-24 21:45:00,34,Sheet Metal
DEF-05669,M006,2025-05-24 22:45:00,10,Solvent
DEF-05670,M006,2025-05-24 23:35:00,24,Machine Component
DEF-05671,M006,2025-05-25 00:10:00,31,Scrap Steel
DEF-05672,M006,2025-05-25 01:05:00,20,Industrial Oil
DEF-05673,M006,2025-05-25 01:40:00,6,Packaging
DEF-05674,M006,2025-05-25 01:50:00,16,Textiles
DEF-05675,M006,2025-05-25 02:40:00,29,Circuit Board
DEF-05676,M006,2025-05-25 02:55:00,11,Scrap Steel
DEF-05677,M006,2025-05-25 04:20:00,42,Coolant
DEF-05678,M006,2025-05-25 04:35:00,32,Sheet Metal
DEF-05679,M006,2025-05-25 08:25:00,17,Polypropylene
DEF-05680,M006,2025-05-25 08:55:00,14,Reprocessed Plastics
DEF-05681,M006,2025-05-25 09:05:00,5,Cotton
DEF-05682,M006,2025-05-25 09:20:00,31,Coolant
DEF-05683,M006,2025-05-25 09:45:00,47,Packaging
DEF-05684,M006,2025-05-25 10:45:00,17,Cotton
DEF-05685,M006,2025-05-25 11:00:00,21,Machine Component
DEF-05686,M006,2025-05-25 11:35:00,9,Packaging
DEF-05687,M006,2025-05-25 12:40:00,29,Plastic Resin
DEF-05688,M006,2025-05-25 13:40:00,12,Reprocessed Plastics
DEF-05689,M006,2025-05-25 13:45:00,10,Reprocessed Plastics
DEF-05690,M006,2025-05-25 14:20:00,28,Coolant
DEF-05691,M006,2025-05-25 14:55:00,1,Machine Component
DEF-05692,M006,2025-05-25 16:10:00,36,Packaging
DEF-05693,M006,2025-05-25 16:30:00,27,Aluminum
DEF-05694,M006,2025-05-25 17:40:00,12,Steel
DEF-05695,M006,2025-05-25 18:30:00,0,Solvent
DEF-05696,M006,2025-05-25 19:10:00,3,Solvent
DEF-05697,M006,2025-05-25 19:20:00,24,Lead-Based Alloy
DEF-05698,M006,2025-05-25 21:35:00,9,Machine Component
DEF-05699,M006,2025-05-25 23:25:00,2,Packaging
DEF-05700,M006,2025-05-26 00:10:00,28,Lead-Based Alloy
DEF-05701,M006,2025-05-26 00:15:00,27,Textiles
DEF-05702,M006,2025-05-26 00:35:00,6,Catalyst
DEF-05703,M006,2025-05-26 00:55:00,7,Packaging
DEF-05704,M006,2025-05-26 02:00:00,6,Machine Component
DEF-05705,M006,2025-05-26 02:20:00,20,Coolant
DEF-05706,M006,2025-05-26 02:35:00,2,Scrap Steel
DEF-05707,M006,2025-05-26 02:45:00,9,Steel
DEF-05708,M006,2025-05-26 04:20:00,40,Reprocessed Plastics
DEF-05709,M006,2025-05-26 04:50:00,5,Lead-Based Alloy
DEF-05710,M006,2025-05-26 05:10:00,25,Polypropylene
DEF-05711,M006,2025-05-26 05:50:00,13,Textiles
DEF-05712,M006,2025-05-26 06:10:00,1,Catalyst
DEF-05713,M006,2025-05-26 07:50:00,14,Aluminum
DEF-05714,M006,2025-05-26 07:55:00,27,Cotton
DEF-05715,M006,2025-05-26 08:00:00,6,Circuit Board
DEF-05716,M006,2025-05-26 09:20:00,7,Aluminum
DEF-05717,M006,2025-05-26 10:10:00,42,Circuit Board
DEF-05718,M006,2025-05-26 11:30:00,14,Steel
DEF-05719,M006,2025-05-26 11:55:00,9,Polypropylene
DEF-05720,M006,2025-05-26 12:25:00,27,Cotton
DEF-05721,M006,2025-05-26 13:10:00,3,Textiles
DEF-05722,M006,2025-05-26 15:00:00,27,Cotton
DEF-05723,M006,2025-05-26 15:30:00,9,Cotton
DEF-05724,M006,2025-05-26 16:05:00,11,Solvent
DEF-05725,M006,2025-05-26 18:35:00,8,Circuit Board
DEF-05726,M006,2025-05-26 19:15:00,37,Aluminum
DEF-05727,M006,2025-05-26 20:15:00,1,Cotton
DEF-05728,M006,2025-05-26 20:35:00,2,Solvent
DEF-05729,M006,2025-05-26 21:20:00,17,Packaging
DEF-05730,M006,2025-05-26 21:40:00,6,Circuit Board
DEF-05731,M006,2025-05-26 22:45:00,7,Scrap Steel
DEF-05732,M006,2025-05-26 23:15:00,43,Catalyst
DEF-05733,M006,2025-05-26 23:55:00,4,Textiles
DEF-05734,M006,2025-05-27 00:40:00,7,Reprocessed Plastics
DEF-05735,M006,2025-05-27 00:55:00,11,Machine Component
DEF-05736,M006,2025-05-27 01:25:00,16,Sheet Metal
DEF-05737,M006,2025-05-27 03:00:00,2,Solvent
DEF-05738,M006,2025-05-27 04:35:00,41,Catalyst
DEF-05739,M006,2025-05-27 06:35:00,3,Polypropylene
DEF-05740,M006,2025-05-27 09:30:00,6,Solvent
DEF-05741,M006,2025-05-27 10:30:00,8,Catalyst
DEF-05742,M006,2025-05-27 11:25:00,15,Aluminum
DEF-05743,M006,2025-05-27 11:40:00,29,Industrial Oil
DEF-05744,M006,2025-05-27 12:35:00,26,Sheet Metal
DEF-05745,M006,2025-05-27 13:05:00,7,Industrial Oil
DEF-05746,M006,2025-05-27 13:30:00,14,Scrap Steel
DEF-05747,M006,2025-05-27 13:45:00,21,Lead-Based Alloy
DEF-05748,M006,2025-05-27 14:25:00,7,Catalyst
DEF-05749,M006,2025-05-27 15:25:00,24,Aluminum
DEF-05750,M006,2025-05-27 16:55:00,7,Plastic Resin
DEF-05751,M006,2025-05-27 17:50:00,11,Circuit Board
DEF-05752,M006,2025-05-27 17:55:00,15,Machine Component
DEF-05753,M006,2025-05-27 18:30:00,5,Industrial Oil
DEF-05754,M006,2025-05-27 19:10:00,21,Plastic Resin
DEF-05755,M006,2025-05-27 19:45:00,10,Steel
DEF-05756,M006,2025-05-27 20:45:00,6,Packaging
DEF-05757,M006,2025-05-27 21:10:00,17,Solvent
DEF-05758,M006,2025-05-27 21:40:00,2,Industrial Oil
DEF-05759,M006,2025-05-27 22:15:00,21,Reprocessed Plastics
DEF-05760,M006,2025-05-27 23:25:00,3,Cotton
DEF-05761,M006,2025-05-28 02:20:00,25,Packaging
DEF-05762,M006,2025-05-28 02:50:00,11,Industrial Oil
DEF-05763,M006,2025-05-28 04:00:00,21,Reprocessed Plastics
DEF-05764,M006,2025-05-28 04:30:00,5,Steel
DEF-05765,M006,2025-05-28 04:40:00,24,Cotton
DEF-05766,M006,2025-05-28 05:20:00,2,Sheet Metal
DEF-05767,M006,2025-05-28 05:45:00,1,Textiles
DEF-05768,M006,2025-05-28 05:50:00,4,Industrial Oil
DEF-05769,M006,2025-05-28 06:05:00,7,Catalyst
DEF-05770,M006,2025-05-28 09:05:00,12,Aluminum
DEF-05771,M006,2025-05-28 10:15:00,9,Packaging
DEF-05772,M006,2025-05-28 10:25:00,7,Plastic Resin
DEF-05773,M006,2025-05-28 10:45:00,1,Machine Component
DEF-05774,M006,2025-05-28 11:05:00,23,Reprocessed Plastics
DEF-05775,M006,2025-05-28 11:30:00,3,Packaging
DEF-05776,M006,2025-05-28 11:35:00,4,Textiles
DEF-05777,M006,2025-05-28 12:05:00,0,Reprocessed Plastics
DEF-05778,M006,2025-05-28 12:50:00,27,Solvent
DEF-05779,M006,2025-05-28 13:40:00,32,Textiles
DEF-05780,M006,2025-05-28 14:00:00,7,Cotton
DEF-05781,M006,2025-05-28 14:45:00,5,Plastic Resin
DEF-05782,M006,2025-05-28 16:15:00,3,Polypropylene
DEF-05783,M006,2025-05-28 17:10:00,28,Circuit Board
DEF-05784,M006,2025-05-28 17:15:00,3,Textiles
DEF-05785,M006,2025-05-28 17:35:00,14,Catalyst
DEF-05786,M006,2025-05-28 17:45:00,6,Cotton
DEF-05787,M006,2025-05-28 17:50:00,3,Catalyst
DEF-05788,M006,2025-05-28 18:25:00,5,Aluminum
DEF-05789,M006,2025-05-28 18:50:00,12,Scrap Steel
DEF-05790,M006,2025-05-28 19:45:00,26,Reprocessed Plastics
DEF-05791,M006,2025-05-28 22:00:00,7,Cotton
DEF-05792,M006,2025-05-28 22:45:00,38,Solvent
DEF-05793,M006,2025-05-28 23:20:00,8,Reprocessed Plastics
DEF-05794,M006,2025-05-28 23:30:00,3,Catalyst
DEF-05795,M006,2025-05-29 00:40:00,5,Cotton
DEF-05796,M006,2025-05-29 01:25:00,12,Scrap Steel
DEF-05797,M006,2025-05-29 03:45:00,1,Scrap Steel
DEF-05798,M006,2025-05-29 04:10:00,2,Catalyst
DEF-05799,M006,2025-05-29 04:20:00,22,Scrap Steel
DEF-05800,M006,2025-05-29 04:25:00,30,Steel
DEF-05801,M006,2025-05-29 04:40:00,16,Machine Component
DEF-05802,M006,2025-05-29 05:45:00,19,Lead-Based Alloy
DEF-05803,M006,2025-05-29 05:50:00,18,Circuit Board
DEF-05804,M006,2025-05-29 06:00:00,36,Scrap Steel
DEF-05805,M006,2025-05-29 06:25:00,7,Scrap Steel
DEF-05806,M006,2025-05-29 06:30:00,16,Machine Component
DEF-05807,M006,2025-05-29 07:00:00,7,Sheet Metal
DEF-05808,M006,2025-05-29 07:25:00,13,Solvent
DEF-05809,M006,2025-05-29 08:20:00,38,Scrap Steel
DEF-05810,M006,2025-05-29 08:45:00,10,Catalyst
DEF-05811,M006,2025-05-29 09:45:00,36,Catalyst
DEF-05812,M006,2025-05-29 11:15:00,16,Reprocessed Plastics
DEF-05813,M006,2025-05-29 11:55:00,16,Industrial Oil
DEF-05814,M006,2025-05-29 12:50:00,20,Plastic Resin
DEF-05815,M006,2025-05-29 13:30:00,6,Solvent
DEF-05816,M006,2025-05-29 14:05:00,11,Coolant
DEF-05817,M006,2025-05-29 14:15:00,19,Solvent
DEF-05818,M006,2025-05-29 14:25:00,48,Textiles
DEF-05819,M006,2025-05-29 15:45:00,4,Lead-Based Alloy
DEF-05820,M006,2025-05-29 16:20:00,24,Cotton
DEF-05821,M006,2025-05-29 17:30:00,13,Plastic Resin
DEF-05822,M006,2025-05-29 19:00:00,6,Circuit Board
DEF-05823,M006,2025-05-29 19:40:00,2,Reprocessed Plastics
DEF-05824,M006,2025-05-29 20:45:00,2,Reprocessed Plastics
DEF-05825,M006,2025-05-29 20:50:00,22,Solvent
DEF-05826,M006,2025-05-29 21:30:00,18,Packaging
DEF-05827,M006,2025-05-30 00:20:00,2,Solvent
DEF-05828,M006,2025-05-30 01:50:00,40,Polypropylene
DEF-05829,M006,2025-05-30 02:35:00,42,Coolant
DEF-05830,M006,2025-05-30 03:00:00,17,Steel
DEF-05831,M006,2025-05-30 04:15:00,14,Packaging
DEF-05832,M006,2025-05-30 05:40:00,10,Lead-Based Alloy
DEF-05833,M006,2025-05-30 05:45:00,2,Catalyst
DEF-05834,M006,2025-05-30 06:45:00,3,Solvent
DEF-05835,M006,2025-05-30 08:15:00,24,Solvent
DEF-05836,M006,2025-05-30 08:30:00,0,Lead-Based Alloy
DEF-05837,M006,2025-05-30 10:25:00,8,Lead-Based Alloy
DEF-05838,M006,2025-05-30 10:50:00,16,Plastic Resin
DEF-05839,M006,2025-05-30 12:10:00,12,Aluminum
DEF-05840,M006,2025-05-30 12:25:00,4,Packaging
DEF-05841,M006,2025-05-30 12:40:00,35,Plastic Resin
DEF-05842,M006,2025-05-30 16:00:00,27,Solvent
DEF-05843,M006,2025-05-30 18:55:00,10,Plastic Resin
DEF-05844,M006,2025-05-30 19:00:00,23,Circuit Board
DEF-05845,M006,2025-05-30 19:40:00,10,Scrap Steel
DEF-05846,M006,2025-05-30 20:10:00,1,Lead-Based Alloy
DEF-05847,M006,2025-05-30 20:15:00,28,Plastic Resin
DEF-05848,M006,2025-05-30 21:20:00,5,Plastic Resin
DEF-05849,M006,2025-05-30 21:45:00,3,Circuit Board
DEF-05850,M006,2025-05-30 23:10:00,3,Lead-Based Alloy
DEF-05851,M006,2025-05-30 23:15:00,24,Aluminum
DEF-05852,M006,2025-05-31 00:15:00,39,Circuit Board
DEF-05853,M006,2025-05-31 01:00:00,26,Steel
DEF-05854,M006,2025-05-31 01:05:00,12,Cotton
DEF-05855,M006,2025-05-31 01:55:00,8,Lead-Based Alloy
DEF-05856,M006,2025-05-31 02:10:00,27,Catalyst
DEF-05857,M006,2025-05-31 02:30:00,30,Lead-Based Alloy
DEF-05858,M006,2025-05-31 02:55:00,45,Coolant
DEF-05859,M006,2025-05-31 03:20:00,36,Textiles
DEF-05860,M006,2025-05-31 03:30:00,0,Circuit Board
DEF-05861,M006,2025-05-31 03:40:00,18,Lead-Based Alloy
DEF-05862,M006,2025-05-31 04:30:00,8,Sheet Metal
DEF-05863,M006,2025-05-31 05:35:00,9,Machine Component
DEF-05864,M006,2025-05-31 05:40:00,2,Lead-Based Alloy
DEF-05865,M006,2025-05-31 05:55:00,1,Cotton
DEF-05866,M006,2025-05-31 06:00:00,5,Textiles
DEF-05867,M006,2025-05-31 06:25:00,1,Reprocessed Plastics
DEF-05868,M006,2025-05-31 06:50:00,6,Lead-Based Alloy
DEF-05869,M006,2025-05-31 07:45:00,5,Packaging
DEF-05870,M006,2025-05-31 08:45:00,10,Polypropylene
DEF-05871,M006,2025-05-31 08:55:00,5,Coolant
DEF-05872,M006,2025-05-31 09:05:00,26,Lead-Based Alloy
DEF-05873,M006,2025-05-31 09:40:00,12,Sheet Metal
DEF-05874,M006,2025-05-31 09:50:00,6,Reprocessed Plastics
DEF-05875,M006,2025-05-31 10:50:00,0,Aluminum
DEF-05876,M006,2025-05-31 12:40:00,31,Machine Component
DEF-05877,M006,2025-05-31 13:00:00,6,Reprocessed Plastics
DEF-05878,M006,2025-05-31 13:10:00,5,Machine Component
DEF-05879,M006,2025-05-31 13:30:00,8,Aluminum
DEF-05880,M006,2025-05-31 17:15:00,20,Industrial Oil
DEF-05881,M006,2025-05-31 18:25:00,7,Sheet Metal
DEF-05882,M006,2025-05-31 18:50:00,5,Machine Component
DEF-05883,M006,2025-05-31 20:30:00,2,Reprocessed Plastics
DEF-05884,M006,2025-05-31 20:35:00,3,Circuit Board
DEF-05885,M006,2025-05-31 21:35:00,7,Packaging
DEF-05886,M006,2025-05-31 21:50:00,16,Aluminum
DEF-05887,M006,2025-05-31 22:35:00,3,Coolant
DEF-05888,M006,2025-05-31 23:05:00,4,Solvent
DEF-05889,M006,2025-05-31 23:55:00,1,Reprocessed Plastics
DEF-05890,M006,2025-06-01 00:00:00,5,Machine Component
DEF-05891,M006,2025-06-01 00:05:00,23,Reprocessed Plastics
DEF-05892,M006,2025-06-01 00:10:00,15,Industrial Oil
DEF-05893,M006,2025-06-01 00:15:00,13,Plastic Resin
DEF-05894,M006,2025-06-01 02:40:00,1,Coolant
DEF-05895,M006,2025-06-01 03:05:00,3,Packaging
DEF-05896,M006,2025-06-01 03:35:00,7,Machine Component
DEF-05897,M006,2025-06-01 04:10:00,0,Circuit Board
DEF-05898,M006,2025-06-01 05:20:00,6,Reprocessed Plastics
DEF-05899,M006,2025-06-01 05:40:00,12,Sheet Metal
DEF-05900,M006,2025-06-01 05:50:00,2,Reprocessed Plastics
DEF-05901,M006,2025-06-01 06:20:00,10,Packaging
DEF-05902,M006,2025-06-01 06:45:00,28,Industrial Oil
DEF-05903,M006,2025-06-01 09:20:00,6,Industrial Oil
DEF-05904,M006,2025-06-01 10:15:00,10,Packaging
DEF-05905,M006,2025-06-01 10:30:00,6,Circuit Board
DEF-05906,M006,2025-06-01 10:35:00,12,Machine Component
DEF-05907,M006,2025-06-01 11:35:00,23,Machine Component
DEF-05908,M006,2025-06-01 11:55:00,29,Packaging
DEF-05909,M006,2025-06-01 14:30:00,31,Scrap Steel
DEF-05910,M006,2025-06-01 14:40:00,23,Textiles
DEF-05911,M006,2025-06-01 16:40:00,2,Lead-Based Alloy
DEF-05912,M006,2025-06-01 16:55:00,25,Packaging
DEF-05913,M006,2025-06-01 18:30:00,24,Polypropylene
DEF-05914,M006,2025-06-01 18:45:00,2,Circuit Board
DEF-05915,M006,2025-06-01 19:15:00,7,Cotton
DEF-05916,M006,2025-06-01 19:20:00,6,Scrap Steel
DEF-05917,M006,2025-06-01 19:50:00,31,Lead-Based Alloy
DEF-05918,M006,2025-06-01 20:15:00,2,Coolant
DEF-05919,M006,2025-06-01 21:55:00,17,Packaging
DEF-05920,M006,2025-06-02 00:05:00,4,Catalyst
DEF-05921,M006,2025-06-02 03:30:00,18,Textiles
DEF-05922,M006,2025-06-02 05:20:00,4,Coolant
DEF-05923,M006,2025-06-02 06:10:00,30,Lead-Based Alloy
DEF-05924,M006,2025-06-02 06:20:00,14,Polypropylene
DEF-05925,M006,2025-06-02 07:10:00,4,Scrap Steel
DEF-05926,M006,2025-06-02 07:55:00,25,Circuit Board
DEF-05927,M006,2025-06-02 08:25:00,6,Machine Component
DEF-05928,M006,2025-06-02 10:10:00,3,Aluminum
DEF-05929,M006,2025-06-02 12:00:00,5,Packaging
DEF-05930,M006,2025-06-02 12:25:00,8,Scrap Steel
DEF-05931,M006,2025-06-02 14:15:00,2,Plastic Resin
DEF-05932,M006,2025-06-02 15:00:00,20,Catalyst
DEF-05933,M006,2025-06-02 15:25:00,24,Coolant
DEF-05934,M006,2025-06-02 17:00:00,13,Steel
DEF-05935,M006,2025-06-02 19:05:00,9,Cotton
DEF-05936,M006,2025-06-02 19:25:00,5,Reprocessed Plastics
DEF-05937,M006,2025-06-02 21:20:00,31,Scrap Steel
DEF-05938,M006,2025-06-02 23:00:00,8,Industrial Oil
DEF-05939,M006,2025-06-03 00:25:00,5,Lead-Based Alloy
DEF-05940,M006,2025-06-03 03:50:00,15,Polypropylene
DEF-05941,M006,2025-06-03 04:00:00,11,Scrap Steel
DEF-05942,M006,2025-06-03 04:05:00,38,Reprocessed Plastics
DEF-05943,M006,2025-06-03 04:55:00,15,Plastic Resin
DEF-05944,M006,2025-06-03 05:35:00,14,Packaging
DEF-05945,M006,2025-06-03 08:25:00,33,Circuit Board
DEF-05946,M006,2025-06-03 09:45:00,8,Lead-Based Alloy
DEF-05947,M006,2025-06-03 09:50:00,20,Sheet Metal
DEF-05948,M006,2025-06-03 09:55:00,3,Solvent
DEF-05949,M006,2025-06-03 10:10:00,23,Circuit Board
DEF-05950,M006,2025-06-03 11:10:00,5,Cotton
DEF-05951,M006,2025-06-03 12:05:00,2,Cotton
DEF-05952,M006,2025-06-03 12:45:00,35,Aluminum
DEF-05953,M006,2025-06-03 13:10:00,4,Plastic Resin
DEF-05954,M006,2025-06-03 14:45:00,12,Packaging
DEF-05955,M006,2025-06-03 16:55:00,7,Reprocessed Plastics
DEF-05956,M006,2025-06-03 17:55:00,2,Textiles
DEF-05957,M006,2025-06-03 18:10:00,1,Aluminum
DEF-05958,M006,2025-06-03 18:30:00,18,Lead-Based Alloy
DEF-05959,M006,2025-06-03 20:25:00,12,Scrap Steel
DEF-05960,M006,2025-06-03 21:10:00,26,Cotton
DEF-05961,M006,2025-06-03 23:10:00,14,Solvent
DEF-05962,M006,2025-06-03 23:20:00,23,Sheet Metal
DEF-05963,M006,2025-06-03 23:30:00,6,Coolant
DEF-05964,M006,2025-06-04 00:25:00,16,Solvent
DEF-05965,M006,2025-06-04 01:50:00,12,Steel
DEF-05966,M006,2025-06-04 02:20:00,7,Lead-Based Alloy
DEF-05967,M006,2025-06-04 02:55:00,8,Reprocessed Plastics
DEF-05968,M006,2025-06-04 03:40:00,21,Packaging
DEF-05969,M006,2025-06-04 05:50:00,9,Plastic Resin
DEF-05970,M006,2025-06-04 05:55:00,0,Circuit Board
DEF-05971,M006,2025-06-04 07:20:00,13,Coolant
DEF-05972,M006,2025-06-04 08:40:00,32,Scrap Steel
DEF-05973,M006,2025-06-04 09:05:00,15,Coolant
DEF-05974,M006,2025-06-04 09:40:00,7,Packaging
DEF-05975,M006,2025-06-04 11:25:00,16,Scrap Steel
DEF-05976,M006,2025-06-04 11:55:00,20,Reprocessed Plastics
DEF-05977,M006,2025-06-04 14:10:00,14,Lead-Based Alloy
DEF-05978,M006,2025-06-04 14:15:00,6,Coolant
DEF-05979,M006,2025-06-04 15:20:00,0,Solvent
DEF-05980,M006,2025-06-04 15:55:00,2,Lead-Based Alloy
DEF-05981,M006,2025-06-04 17:05:00,42,Aluminum
DEF-05982,M006,2025-06-04 18:05:00,9,Textiles
DEF-05983,M006,2025-06-04 18:15:00,9,Reprocessed Plastics
DEF-05984,M006,2025-06-04 18:30:00,28,Sheet Metal
DEF-05985,M006,2025-06-04 19:50:00,22,Reprocessed Plastics
DEF-05986,M006,2025-06-04 20:10:00,1,Catalyst
DEF-05987,M006,2025-06-04 20:35:00,15,Polypropylene
DEF-05988,M006,2025-06-04 21:15:00,3,Catalyst
DEF-05989,M006,2025-06-04 21:35:00,2,Reprocessed Plastics
DEF-05990,M006,2025-06-04 23:25:00,35,Machine Component
DEF-05991,M006,2025-06-05 00:55:00,9,Lead-Based Alloy
DEF-05992,M007,2025-05-01 09:20:00,4,Reprocessed Plastics
DEF-05993,M007,2025-05-01 09:30:00,11,Plastic Resin
DEF-05994,M007,2025-05-01 12:00:00,37,Industrial Oil
DEF-05995,M007,2025-05-01 12:25:00,13,Lead-Based Alloy
DEF-05996,M007,2025-05-01 13:35:00,8,Solvent
DEF-05997,M007,2025-05-01 13:55:00,37,Reprocessed Plastics
DEF-05998,M007,2025-05-01 15:00:00,5,Plastic Resin
DEF-05999,M007,2025-05-01 15:35:00,7,Scrap Steel
DEF-06000,M007,2025-05-01 15:50:00,20,Scrap Steel
DEF-06001,M007,2025-05-01 15:55:00,29,Textiles
DEF-06002,M007,2025-05-01 16:30:00,16,Circuit Board
DEF-06003,M007,2025-05-01 17:25:00,4,Catalyst
DEF-06004,M007,2025-05-01 19:00:00,18,Reprocessed Plastics
DEF-06005,M007,2025-05-01 19:20:00,6,Reprocessed Plastics
DEF-06006,M007,2025-05-01 19:25:00,18,Polypropylene
DEF-06007,M007,2025-05-01 20:30:00,12,Scrap Steel
DEF-06008,M007,2025-05-01 20:35:00,42,Industrial Oil
DEF-06009,M007,2025-05-01 21:00:00,13,Sheet Metal
DEF-06010,M007,2025-05-01 21:15:00,10,Solvent
DEF-06011,M007,2025-05-01 21:35:00,4,Aluminum
DEF-06012,M007,2025-05-01 22:40:00,3,Scrap Steel
DEF-06013,M007,2025-05-01 22:50:00,8,Solvent
DEF-06014,M007,2025-05-01 23:20:00,2,Circuit Board
DEF-06015,M007,2025-05-02 01:55:00,13,Textiles
DEF-06016,M007,2025-05-02 02:20:00,30,Sheet Metal
DEF-06017,M007,2025-05-02 02:40:00,28,Solvent
DEF-06018,M007,2025-05-02 03:00:00,3,Cotton
DEF-06019,M007,2025-05-02 04:20:00,24,Industrial Oil
DEF-06020,M007,2025-05-02 04:35:00,37,Textiles
DEF-06021,M007,2025-05-02 04:45:00,1,Catalyst
DEF-06022,M007,2025-05-02 05:45:00,4,Lead-Based Alloy
DEF-06023,M007,2025-05-02 07:35:00,17,Solvent
DEF-06024,M007,2025-05-02 07:45:00,25,Solvent
DEF-06025,M007,2025-05-02 08:00:00,4,Textiles
DEF-06026,M007,2025-05-02 10:50:00,9,Coolant
DEF-06027,M007,2025-05-02 11:40:00,25,Solvent
DEF-06028,M007,2025-05-02 12:35:00,31,Aluminum
DEF-06029,M007,2025-05-02 14:15:00,14,Sheet Metal
DEF-06030,M007,2025-05-02 14:25:00,11,Scrap Steel
DEF-06031,M007,2025-05-02 15:25:00,27,Coolant
DEF-06032,M007,2025-05-02 15:50:00,14,Cotton
DEF-06033,M007,2025-05-02 15:55:00,25,Lead-Based Alloy
DEF-06034,M007,2025-05-02 16:10:00,22,Steel
DEF-06035,M007,2025-05-02 16:25:00,7,Steel
DEF-06036,M007,2025-05-02 16:50:00,1,Circuit Board
DEF-06037,M007,2025-05-02 18:20:00,13,Textiles
DEF-06038,M007,2025-05-02 20:05:00,12,Coolant
DEF-06039,M007,2025-05-02 20:30:00,3,Catalyst
DEF-06040,M007,2025-05-02 20:40:00,11,Solvent
DEF-06041,M007,2025-05-02 20:45:00,29,Aluminum
DEF-06042,M007,2025-05-02 21:40:00,6,Plastic Resin
DEF-06043,M007,2025-05-02 22:35:00,20,Circuit Board
DEF-06044,M007,2025-05-02 22:40:00,1,Packaging
DEF-06045,M007,2025-05-02 22:50:00,10,Polypropylene
DEF-06046,M007,2025-05-03 01:55:00,1,Circuit Board
DEF-06047,M007,2025-05-03 03:05:00,14,Solvent
DEF-06048,M007,2025-05-03 03:50:00,3,Machine Component
DEF-06049,M007,2025-05-03 04:10:00,18,Circuit Board
DEF-06050,M007,2025-05-03 05:10:00,9,Reprocessed Plastics
DEF-06051,M007,2025-05-03 05:45:00,2,Solvent
DEF-06052,M007,2025-05-03 06:10:00,5,Steel
DEF-06053,M007,2025-05-03 07:50:00,17,Reprocessed Plastics
DEF-06054,M007,2025-05-03 08:00:00,9,Solvent
DEF-06055,M007,2025-05-03 08:25:00,4,Textiles
DEF-06056,M007,2025-05-03 08:40:00,8,Scrap Steel
DEF-06057,M007,2025-05-03 08:50:00,23,Steel
DEF-06058,M007,2025-05-03 10:15:00,42,Packaging
DEF-06059,M007,2025-05-03 11:25:00,11,Solvent
DEF-06060,M007,2025-05-03 12:40:00,35,Solvent
DEF-06061,M007,2025-05-03 12:55:00,30,Packaging
DEF-06062,M007,2025-05-03 14:30:00,4,Machine Component
DEF-06063,M007,2025-05-03 14:55:00,2,Aluminum
DEF-06064,M007,2025-05-03 15:05:00,13,Lead-Based Alloy
DEF-06065,M007,2025-05-03 15:15:00,9,Lead-Based Alloy
