maintenance_id,machine_id,maintenance_date,maintenance_type,status
MNT-02384,MAC-59,2015-06-04 06:00:00,Preventive,Completed
MNT-02385,MAC-59,2015-06-19 06:00:00,Preventive,Completed
MNT-02386,MAC-59,2015-06-19 06:00:00,Preventive,Completed
MNT-02387,MAC-59,2015-07-04 06:00:00,Preventive,Completed
MNT-02388,MAC-59,2015-07-19 06:00:00,Preventive,Completed
MNT-02389,MAC-59,2015-07-19 06:00:00,Corrective,Completed
MNT-02390,MAC-59,2015-08-03 06:00:00,Preventive,Completed
MNT-02391,MAC-59,2015-08-03 06:00:00,Corrective,Completed
MNT-02392,MAC-59,2015-08-18 06:00:00,Preventive,Completed
MNT-02393,MAC-59,2015-08-18 06:00:00,Corrective,Completed
MNT-02394,MAC-59,2015-09-02 06:00:00,Preventive,Completed
MNT-02395,MAC-59,2015-09-17 06:00:00,Preventive,Completed
MNT-02396,MAC-59,2015-10-02 06:00:00,Preventive,Completed
MNT-02397,MAC-59,2015-10-02 06:00:00,Preventive,Completed
MNT-02398,MAC-59,2015-10-17 06:00:00,Preventive,Completed
MNT-02399,MAC-59,2015-10-17 06:00:00,Preventive,Completed
MNT-02400,MAC-59,2015-10-17 06:00:00,Corrective,Completed
MNT-02401,MAC-59,2015-11-01 06:00:00,Preventive,Completed
MNT-02402,MAC-59,2015-11-01 06:00:00,Preventive,Completed
MNT-02403,MAC-59,2015-12-01 06:00:00,Preventive,Completed
MNT-02404,MAC-59,2015-12-16 06:00:00,Preventive,Completed
MNT-02405,MAC-59,2015-12-16 06:00:00,Preventive,Completed
MNT-02406,MAC-59,2015-12-31 06:00:00,Preventive,Completed
MNT-02407,MAC-60,2014-06-01 06:00:00,Preventive,Completed
MNT-02408,MAC-60,2014-07-16 06:00:00,Preventive,Completed
MNT-02409,MAC-60,2014-09-14 06:00:00,Preventive,Completed
MNT-02410,MAC-60,2014-09-29 06:00:00,Preventive,Completed
MNT-02411,MAC-60,2015-01-15 06:00:00,Preventive,Completed
MNT-02412,MAC-60,2015-01-15 06:00:00,Preventive,Completed
MNT-02413,MAC-60,2015-01-30 06:00:00,Preventive,Completed
MNT-02414,MAC-60,2015-01-30 06:00:00,Preventive,Completed
MNT-02415,MAC-60,2015-01-30 06:00:00,Corrective,Completed
MNT-02416,MAC-60,2015-02-14 06:00:00,Preventive,Completed
MNT-02417,MAC-60,2015-03-01 06:00:00,Preventive,Completed
MNT-02418,MAC-60,2015-03-16 06:00:00,Preventive,Completed
MNT-02419,MAC-60,2015-03-16 06:00:00,Preventive,Completed
MNT-02420,MAC-60,2015-04-15 06:00:00,Preventive,Completed
MNT-02421,MAC-60,2015-04-15 06:00:00,Preventive,Completed
MNT-02422,MAC-60,2015-04-15 06:00:00,Corrective,Completed
MNT-02423,MAC-60,2015-04-30 06:00:00,Preventive,Completed
MNT-02424,MAC-60,2015-05-15 06:00:00,Preventive,Completed
MNT-02425,MAC-60,2015-05-30 06:00:00,Preventive,Completed
MNT-02426,MAC-60,2015-06-14 06:00:00,Preventive,Completed
MNT-02427,MAC-60,2015-06-29 06:00:00,Preventive,Completed
MNT-02428,MAC-60,2015-07-14 06:00:00,Preventive,Completed
MNT-02429,MAC-60,2015-07-29 06:00:00,Preventive,Completed
MNT-02430,MAC-60,2015-07-29 06:00:00,Preventive,Completed
MNT-02431,MAC-60,2015-07-29 06:00:00,Corrective,Completed
MNT-02432,MAC-60,2015-08-13 06:00:00,Preventive,Completed
MNT-02433,MAC-60,2015-08-28 06:00:00,Preventive,Completed
MNT-02434,MAC-60,2015-09-12 06:00:00,Preventive,Completed
MNT-02435,MAC-60,2015-09-12 06:00:00,Preventive,Completed
MNT-02436,MAC-60,2015-09-12 06:00:00,Corrective,Completed
MNT-02437,MAC-60,2015-09-27 06:00:00,Preventive,Completed
MNT-02438,MAC-60,2015-10-12 06:00:00,Preventive,Completed
MNT-02439,MAC-60,2015-10-27 06:00:00,Preventive,Completed
MNT-02440,MAC-60,2015-11-11 06:00:00,Preventive,Completed
MNT-02441,MAC-60,2015-11-26 06:00:00,Preventive,Completed
MNT-02442,MAC-60,2015-12-11 06:00:00,Preventive,Completed
MNT-02443,MAC-61,2014-06-16 06:00:00,Preventive,Completed
MNT-02444,MAC-61,2014-07-01 06:00:00,Preventive,Completed
MNT-02445,MAC-61,2014-07-31 06:00:00,Preventive,Completed
MNT-02446,MAC-61,2014-10-29 06:00:00,Preventive,Completed
MNT-02447,MAC-61,2015-01-28 06:00:00,Preventive,Completed
MNT-02448,MAC-61,2015-02-12 06:00:00,Preventive,Completed
MNT-02449,MAC-61,2015-02-27 06:00:00,Preventive,Completed
MNT-02450,MAC-61,2015-02-27 06:00:00,Preventive,Completed
MNT-02451,MAC-61,2015-02-27 06:00:00,Corrective,Completed
MNT-02452,MAC-61,2015-03-14 06:00:00,Preventive,Completed
MNT-02453,MAC-61,2015-03-29 06:00:00,Preventive,Completed
MNT-02454,MAC-61,2015-04-13 06:00:00,Preventive,Completed
MNT-02455,MAC-61,2015-04-28 06:00:00,Preventive,Completed
MNT-02456,MAC-61,2015-05-13 06:00:00,Preventive,Completed
MNT-02457,MAC-61,2015-05-28 06:00:00,Preventive,Completed
MNT-02458,MAC-61,2015-05-28 06:00:00,Preventive,Completed
MNT-02459,MAC-61,2015-06-27 06:00:00,Preventive,Completed
MNT-02460,MAC-61,2015-06-27 06:00:00,Preventive,Completed
MNT-02461,MAC-61,2015-07-12 06:00:00,Preventive,Completed
MNT-02462,MAC-61,2015-07-27 06:00:00,Preventive,Completed
MNT-02463,MAC-61,2015-08-11 06:00:00,Preventive,Completed
MNT-02464,MAC-61,2015-08-11 06:00:00,Preventive,Completed
MNT-02465,MAC-61,2015-08-11 06:00:00,Corrective,Completed
MNT-02466,MAC-61,2015-08-26 06:00:00,Preventive,Completed
MNT-02467,MAC-61,2015-08-26 06:00:00,Preventive,Completed
MNT-02468,MAC-61,2015-09-25 06:00:00,Preventive,Completed
MNT-02469,MAC-61,2015-10-10 06:00:00,Preventive,Completed
MNT-02470,MAC-61,2015-10-25 06:00:00,Preventive,Completed
MNT-02471,MAC-61,2015-10-25 06:00:00,Preventive,Completed
MNT-02472,MAC-61,2015-10-25 06:00:00,Corrective,Completed
MNT-02473,MAC-61,2015-11-24 06:00:00,Preventive,Completed
MNT-02474,MAC-61,2015-11-24 06:00:00,Corrective,Completed
MNT-02475,MAC-61,2015-12-09 06:00:00,Preventive,Completed
MNT-02476,MAC-61,2015-12-24 06:00:00,Preventive,Completed
MNT-02477,MAC-62,2014-08-15 06:00:00,Preventive,Completed
MNT-02478,MAC-62,2014-08-30 06:00:00,Preventive,Completed
MNT-02479,MAC-62,2014-10-14 06:00:00,Preventive,Completed
MNT-02480,MAC-62,2014-11-13 06:00:00,Preventive,Completed
MNT-02481,MAC-62,2015-01-13 06:00:00,Preventive,Completed
MNT-02482,MAC-62,2015-01-13 06:00:00,Preventive,Completed
MNT-02483,MAC-62,2015-01-13 06:00:00,Corrective,Completed
MNT-02484,MAC-62,2015-01-28 06:00:00,Preventive,Completed
MNT-02485,MAC-62,2015-01-28 06:00:00,Preventive,Completed
MNT-02486,MAC-62,2015-01-28 06:00:00,Corrective,Completed
MNT-02487,MAC-62,2015-02-12 06:00:00,Preventive,Completed
MNT-02488,MAC-62,2015-02-27 06:00:00,Preventive,Completed
MNT-02489,MAC-62,2015-03-29 06:00:00,Preventive,Completed
MNT-02490,MAC-62,2015-03-29 06:00:00,Preventive,Completed
MNT-02491,MAC-62,2015-04-13 06:00:00,Preventive,Completed
MNT-02492,MAC-62,2015-04-13 06:00:00,Preventive,Completed
MNT-02493,MAC-62,2015-04-28 06:00:00,Preventive,Completed
MNT-02494,MAC-62,2015-05-13 06:00:00,Preventive,Completed
MNT-02495,MAC-62,2015-05-28 06:00:00,Preventive,Completed
MNT-02496,MAC-62,2015-05-28 06:00:00,Corrective,Completed
MNT-02497,MAC-62,2015-06-12 06:00:00,Preventive,Completed
MNT-02498,MAC-62,2015-06-12 06:00:00,Preventive,Completed
MNT-02499,MAC-62,2015-06-27 06:00:00,Preventive,Completed
MNT-02500,MAC-62,2015-06-27 06:00:00,Preventive,Completed
MNT-02501,MAC-62,2015-06-27 06:00:00,Corrective,Completed
MNT-02502,MAC-62,2015-07-12 06:00:00,Preventive,Completed
MNT-02503,MAC-62,2015-07-12 06:00:00,Preventive,Completed
MNT-02504,MAC-62,2015-07-27 06:00:00,Preventive,Completed
MNT-02505,MAC-62,2015-08-11 06:00:00,Preventive,Completed
MNT-02506,MAC-62,2015-08-11 06:00:00,Preventive,Completed
MNT-02507,MAC-62,2015-08-11 06:00:00,Corrective,Completed
MNT-02508,MAC-62,2015-09-10 06:00:00,Preventive,Completed
MNT-02509,MAC-62,2015-09-10 06:00:00,Preventive,Completed
MNT-02510,MAC-62,2015-09-25 06:00:00,Preventive,Completed
MNT-02511,MAC-62,2015-10-10 06:00:00,Preventive,Completed
MNT-02512,MAC-62,2015-10-10 06:00:00,Preventive,Completed
MNT-02513,MAC-62,2015-10-25 06:00:00,Preventive,Completed
MNT-02514,MAC-62,2015-10-25 06:00:00,Preventive,Completed
MNT-02515,MAC-62,2015-11-09 06:00:00,Preventive,Completed
MNT-02516,MAC-62,2015-11-24 06:00:00,Preventive,Completed
MNT-02517,MAC-62,2015-12-09 06:00:00,Preventive,Completed
MNT-02518,MAC-62,2015-12-09 06:00:00,Corrective,Completed
MNT-02519,MAC-62,2015-12-24 06:00:00,Preventive,Completed
MNT-02520,MAC-62,2015-12-24 06:00:00,Corrective,Completed
MNT-02521,MAC-63,2014-07-16 06:00:00,Preventive,Completed
MNT-02522,MAC-63,2014-07-16 06:00:00,Preventive,Completed
MNT-02523,MAC-63,2014-10-14 06:00:00,Preventive,Completed
MNT-02524,MAC-63,2014-10-14 06:00:00,Preventive,Completed
MNT-02525,MAC-63,2015-01-28 06:00:00,Preventive,Completed
MNT-02526,MAC-63,2015-01-28 06:00:00,Preventive,Completed
MNT-02527,MAC-63,2015-01-28 06:00:00,Corrective,Completed
MNT-02528,MAC-63,2015-01-28 06:00:00,Corrective,Completed
MNT-02529,MAC-63,2015-02-12 06:00:00,Preventive,Completed
MNT-02530,MAC-63,2015-02-27 06:00:00,Preventive,Completed
MNT-02531,MAC-63,2015-03-14 06:00:00,Preventive,Completed
MNT-02532,MAC-63,2015-03-14 06:00:00,Corrective,Completed
MNT-02533,MAC-63,2015-03-29 06:00:00,Preventive,Completed
MNT-02534,MAC-63,2015-03-29 06:00:00,Preventive,Completed
MNT-02535,MAC-63,2015-04-13 06:00:00,Preventive,Completed
MNT-02536,MAC-63,2015-04-13 06:00:00,Preventive,Completed
MNT-02537,MAC-63,2015-04-28 06:00:00,Preventive,Completed
MNT-02538,MAC-63,2015-05-13 06:00:00,Preventive,Completed
MNT-02539,MAC-63,2015-05-13 06:00:00,Corrective,Completed
MNT-02540,MAC-63,2015-05-28 06:00:00,Preventive,Completed
MNT-02541,MAC-63,2015-05-28 06:00:00,Preventive,Completed
MNT-02542,MAC-63,2015-05-28 06:00:00,Corrective,Completed
MNT-02543,MAC-63,2015-06-12 06:00:00,Preventive,Completed
MNT-02544,MAC-63,2015-06-12 06:00:00,Preventive,Completed
MNT-02545,MAC-63,2015-06-27 06:00:00,Preventive,Completed
MNT-02546,MAC-63,2015-07-12 06:00:00,Preventive,Completed
MNT-02547,MAC-63,2015-07-12 06:00:00,Preventive,Completed
MNT-02548,MAC-63,2015-07-27 06:00:00,Preventive,Completed
MNT-02549,MAC-63,2015-07-27 06:00:00,Corrective,Completed
MNT-02550,MAC-63,2015-08-11 06:00:00,Preventive,Completed
MNT-02551,MAC-63,2015-08-26 06:00:00,Preventive,Completed
MNT-02552,MAC-63,2015-08-26 06:00:00,Preventive,Completed
MNT-02553,MAC-63,2015-09-10 06:00:00,Preventive,Completed
MNT-02554,MAC-63,2015-10-10 06:00:00,Preventive,Completed
MNT-02555,MAC-63,2015-10-25 06:00:00,Preventive,Completed
MNT-02556,MAC-63,2015-10-25 06:00:00,Preventive,Completed
MNT-02557,MAC-63,2015-10-25 06:00:00,Corrective,Completed
MNT-02558,MAC-63,2015-11-09 06:00:00,Preventive,Completed
MNT-02559,MAC-63,2015-11-09 06:00:00,Preventive,Completed
MNT-02560,MAC-63,2015-11-09 06:00:00,Corrective,Completed
MNT-02561,MAC-63,2015-11-24 06:00:00,Preventive,Completed
MNT-02562,MAC-63,2015-12-09 06:00:00,Preventive,Completed
MNT-02563,MAC-63,2015-12-24 06:00:00,Preventive,Completed
MNT-02564,MAC-64,2014-07-16 06:00:00,Preventive,Completed
MNT-02565,MAC-64,2014-08-30 06:00:00,Preventive,Completed
MNT-02566,MAC-64,2014-11-13 06:00:00,Preventive,Completed
MNT-02567,MAC-64,2014-11-28 06:00:00,Preventive,Completed
MNT-02568,MAC-64,2015-01-05 06:00:00,Preventive,Completed
MNT-02569,MAC-64,2015-01-05 06:00:00,Preventive,Completed
MNT-02570,MAC-64,2015-01-05 06:00:00,Corrective,Completed
MNT-02571,MAC-64,2015-01-20 06:00:00,Preventive,Completed
MNT-02572,MAC-64,2015-01-20 06:00:00,Preventive,Completed
MNT-02573,MAC-64,2015-01-20 06:00:00,Corrective,Completed
MNT-02574,MAC-64,2015-02-04 06:00:00,Preventive,Completed
MNT-02575,MAC-64,2015-02-19 06:00:00,Preventive,Completed
MNT-02576,MAC-64,2015-02-19 06:00:00,Corrective,Completed
MNT-02577,MAC-64,2015-03-21 06:00:00,Preventive,Completed
MNT-02578,MAC-64,2015-04-05 06:00:00,Preventive,Completed
MNT-02579,MAC-64,2015-04-05 06:00:00,Preventive,Completed
MNT-02580,MAC-64,2015-04-05 06:00:00,Corrective,Completed
MNT-02581,MAC-64,2015-04-20 06:00:00,Preventive,Completed
MNT-02582,MAC-64,2015-05-05 06:00:00,Preventive,Completed
MNT-02583,MAC-64,2015-05-05 06:00:00,Corrective,Completed
MNT-02584,MAC-64,2015-05-20 06:00:00,Preventive,Completed
MNT-02585,MAC-64,2015-05-20 06:00:00,Preventive,Completed
MNT-02586,MAC-64,2015-06-04 06:00:00,Preventive,Completed
MNT-02587,MAC-64,2015-06-19 06:00:00,Preventive,Completed
MNT-02588,MAC-64,2015-07-04 06:00:00,Preventive,Completed
MNT-02589,MAC-64,2015-07-19 06:00:00,Preventive,Completed
MNT-02590,MAC-64,2015-07-19 06:00:00,Preventive,Completed
MNT-02591,MAC-64,2015-08-03 06:00:00,Preventive,Completed
MNT-02592,MAC-64,2015-08-18 06:00:00,Preventive,Completed
MNT-02593,MAC-64,2015-09-02 06:00:00,Preventive,Completed
MNT-02594,MAC-64,2015-09-17 06:00:00,Preventive,Completed
MNT-02595,MAC-64,2015-09-17 06:00:00,Preventive,Completed
MNT-02596,MAC-64,2015-09-17 06:00:00,Corrective,Completed
MNT-02597,MAC-64,2015-10-17 06:00:00,Preventive,Completed
MNT-02598,MAC-64,2015-10-17 06:00:00,Corrective,Completed
MNT-02599,MAC-64,2015-11-01 06:00:00,Preventive,Completed
MNT-02600,MAC-64,2015-11-16 06:00:00,Preventive,Completed
MNT-02601,MAC-64,2015-12-01 06:00:00,Preventive,Completed
MNT-02602,MAC-64,2015-12-31 06:00:00,Preventive,Completed
MNT-02603,MAC-64,2015-12-31 06:00:00,Preventive,Completed
MNT-02604,MAC-64,2015-12-31 06:00:00,Corrective,Completed
MNT-02605,MAC-65,2014-06-01 06:00:00,Preventive,Completed
MNT-02606,MAC-65,2014-07-16 06:00:00,Preventive,Completed
MNT-02607,MAC-65,2014-09-14 06:00:00,Preventive,Completed
MNT-02608,MAC-65,2014-09-29 06:00:00,Preventive,Completed
MNT-02609,MAC-65,2015-01-01 06:00:00,Preventive,Completed
MNT-02610,MAC-65,2015-01-31 06:00:00,Preventive,Completed
MNT-02611,MAC-65,2015-01-31 06:00:00,Preventive,Completed
MNT-02612,MAC-65,2015-02-15 06:00:00,Preventive,Completed
MNT-02613,MAC-65,2015-03-02 06:00:00,Preventive,Completed
MNT-02614,MAC-65,2015-03-17 06:00:00,Preventive,Completed
MNT-02615,MAC-65,2015-03-17 06:00:00,Preventive,Completed
MNT-02616,MAC-65,2015-03-17 06:00:00,Corrective,Completed
MNT-02617,MAC-65,2015-04-01 06:00:00,Preventive,Completed
MNT-02618,MAC-65,2015-04-01 06:00:00,Preventive,Completed
MNT-02619,MAC-65,2015-04-16 06:00:00,Preventive,Completed
MNT-02620,MAC-65,2015-05-16 06:00:00,Preventive,Completed
MNT-02621,MAC-65,2015-05-31 06:00:00,Preventive,Completed
MNT-02622,MAC-65,2015-05-31 06:00:00,Corrective,Completed
MNT-02623,MAC-65,2015-06-15 06:00:00,Preventive,Completed
MNT-02624,MAC-65,2015-06-30 06:00:00,Preventive,Completed
MNT-02625,MAC-65,2015-06-30 06:00:00,Corrective,Completed
MNT-02626,MAC-65,2015-07-15 06:00:00,Preventive,Completed
MNT-02627,MAC-65,2015-07-30 06:00:00,Preventive,Completed
MNT-02628,MAC-65,2015-08-14 06:00:00,Preventive,Completed
MNT-02629,MAC-65,2015-08-14 06:00:00,Preventive,Completed
MNT-02630,MAC-65,2015-08-14 06:00:00,Corrective,Completed
MNT-02631,MAC-65,2015-08-14 06:00:00,Corrective,Completed
MNT-02632,MAC-65,2015-08-29 06:00:00,Preventive,Completed
MNT-02633,MAC-65,2015-08-29 06:00:00,Preventive,Completed
MNT-02634,MAC-65,2015-09-13 06:00:00,Preventive,Completed
MNT-02635,MAC-65,2015-09-13 06:00:00,Corrective,Completed
MNT-02636,MAC-65,2015-09-28 06:00:00,Preventive,Completed
MNT-02637,MAC-65,2015-10-13 06:00:00,Preventive,Completed
MNT-02638,MAC-65,2015-10-28 06:00:00,Preventive,Completed
MNT-02639,MAC-65,2015-11-12 06:00:00,Preventive,Completed
MNT-02640,MAC-65,2015-11-27 06:00:00,Preventive,Completed
MNT-02641,MAC-65,2015-12-12 06:00:00,Preventive,Completed
MNT-02642,MAC-65,2015-12-12 06:00:00,Preventive,Completed
MNT-02643,MAC-65,2015-12-27 06:00:00,Preventive,Completed
MNT-02644,MAC-66,2014-07-16 06:00:00,Preventive,Completed
MNT-02645,MAC-66,2014-10-29 06:00:00,Preventive,Completed
MNT-02646,MAC-66,2014-12-13 06:00:00,Preventive,Completed
MNT-02647,MAC-66,2014-12-13 06:00:00,Preventive,Completed
MNT-02648,MAC-66,2015-01-19 06:00:00,Preventive,Completed
MNT-02649,MAC-66,2015-02-03 06:00:00,Preventive,Completed
MNT-02650,MAC-66,2015-02-18 06:00:00,Preventive,Completed
MNT-02651,MAC-66,2015-02-18 06:00:00,Preventive,Completed
MNT-02652,MAC-66,2015-02-18 06:00:00,Corrective,Completed
MNT-02653,MAC-66,2015-03-05 06:00:00,Preventive,Completed
MNT-02654,MAC-66,2015-03-05 06:00:00,Preventive,Completed
MNT-02655,MAC-66,2015-03-20 06:00:00,Preventive,Completed
MNT-02656,MAC-66,2015-03-20 06:00:00,Preventive,Completed
MNT-02657,MAC-66,2015-04-04 06:00:00,Preventive,Completed
MNT-02658,MAC-66,2015-04-04 06:00:00,Preventive,Completed
MNT-02659,MAC-66,2015-04-19 06:00:00,Preventive,Completed
MNT-02660,MAC-66,2015-05-04 06:00:00,Preventive,Completed
MNT-02661,MAC-66,2015-05-19 06:00:00,Preventive,Completed
MNT-02662,MAC-66,2015-05-19 06:00:00,Preventive,Completed
MNT-02663,MAC-66,2015-05-19 06:00:00,Corrective,Completed
MNT-02664,MAC-66,2015-05-19 06:00:00,Corrective,Completed
MNT-02665,MAC-66,2015-06-03 06:00:00,Preventive,Completed
MNT-02666,MAC-66,2015-06-03 06:00:00,Preventive,Completed
MNT-02667,MAC-66,2015-07-03 06:00:00,Preventive,Completed
MNT-02668,MAC-66,2015-07-18 06:00:00,Preventive,Completed
MNT-02669,MAC-66,2015-08-02 06:00:00,Preventive,Completed
MNT-02670,MAC-66,2015-08-17 06:00:00,Preventive,Completed
MNT-02671,MAC-66,2015-08-17 06:00:00,Preventive,Completed
MNT-02672,MAC-66,2015-09-01 06:00:00,Preventive,Completed
MNT-02673,MAC-66,2015-09-16 06:00:00,Preventive,Completed
MNT-02674,MAC-66,2015-10-01 06:00:00,Preventive,Completed
MNT-02675,MAC-66,2015-10-01 06:00:00,Preventive,Completed
MNT-02676,MAC-66,2015-10-01 06:00:00,Corrective,Completed
MNT-02677,MAC-66,2015-10-16 06:00:00,Preventive,Completed
MNT-02678,MAC-66,2015-10-16 06:00:00,Preventive,Completed
MNT-02679,MAC-66,2015-10-31 06:00:00,Preventive,Completed
MNT-02680,MAC-66,2015-11-15 06:00:00,Preventive,Completed
MNT-02681,MAC-66,2015-11-15 06:00:00,Preventive,Completed
MNT-02682,MAC-66,2015-11-30 06:00:00,Preventive,Completed
MNT-02683,MAC-66,2015-12-15 06:00:00,Preventive,Completed
MNT-02684,MAC-66,2015-12-15 06:00:00,Preventive,Completed
MNT-02685,MAC-66,2015-12-15 06:00:00,Corrective,Completed
MNT-02686,MAC-66,2015-12-30 06:00:00,Preventive,Completed
MNT-02687,MAC-66,2015-12-30 06:00:00,Preventive,Completed
MNT-02688,MAC-67,2014-07-01 06:00:00,Preventive,Completed
MNT-02689,MAC-67,2014-09-14 06:00:00,Preventive,Completed
MNT-02690,MAC-67,2014-10-14 06:00:00,Preventive,Completed
MNT-02691,MAC-67,2014-11-13 06:00:00,Preventive,Completed
MNT-02692,MAC-67,2015-01-01 06:00:00,Preventive,Completed
MNT-02693,MAC-67,2015-01-16 06:00:00,Preventive,Completed
MNT-02694,MAC-67,2015-01-16 06:00:00,Corrective,Completed
MNT-02695,MAC-67,2015-01-31 06:00:00,Preventive,Completed
MNT-02696,MAC-67,2015-02-15 06:00:00,Preventive,Completed
MNT-02697,MAC-67,2015-03-02 06:00:00,Preventive,Completed
MNT-02698,MAC-67,2015-03-17 06:00:00,Preventive,Completed
MNT-02699,MAC-67,2015-03-17 06:00:00,Corrective,Completed
MNT-02700,MAC-67,2015-04-01 06:00:00,Preventive,Completed
MNT-02701,MAC-67,2015-04-16 06:00:00,Preventive,Completed
MNT-02702,MAC-67,2015-05-01 06:00:00,Preventive,Completed
MNT-02703,MAC-67,2015-05-16 06:00:00,Preventive,Completed
MNT-02704,MAC-67,2015-05-16 06:00:00,Preventive,Completed
MNT-02705,MAC-67,2015-05-31 06:00:00,Preventive,Completed
MNT-02706,MAC-67,2015-05-31 06:00:00,Corrective,Completed
MNT-02707,MAC-67,2015-06-15 06:00:00,Preventive,Completed
MNT-02708,MAC-67,2015-06-15 06:00:00,Preventive,Completed
MNT-02709,MAC-67,2015-06-15 06:00:00,Corrective,Completed
MNT-02710,MAC-67,2015-06-30 06:00:00,Preventive,Completed
MNT-02711,MAC-67,2015-07-15 06:00:00,Preventive,Completed
MNT-02712,MAC-67,2015-07-15 06:00:00,Corrective,Completed
MNT-02713,MAC-67,2015-07-30 06:00:00,Preventive,Completed
MNT-02714,MAC-67,2015-08-14 06:00:00,Preventive,Completed
MNT-02715,MAC-67,2015-08-14 06:00:00,Preventive,Completed
MNT-02716,MAC-67,2015-08-29 06:00:00,Preventive,Completed
MNT-02717,MAC-67,2015-08-29 06:00:00,Preventive,Completed
MNT-02718,MAC-67,2015-08-29 06:00:00,Corrective,Completed
MNT-02719,MAC-67,2015-09-13 06:00:00,Preventive,Completed
MNT-02720,MAC-67,2015-09-13 06:00:00,Corrective,Completed
MNT-02721,MAC-67,2015-09-28 06:00:00,Preventive,Completed
MNT-02722,MAC-67,2015-09-28 06:00:00,Corrective,Completed
MNT-02723,MAC-67,2015-10-13 06:00:00,Preventive,Completed
MNT-02724,MAC-67,2015-10-13 06:00:00,Corrective,Completed
MNT-02725,MAC-67,2015-10-28 06:00:00,Preventive,Completed
MNT-02726,MAC-67,2015-11-12 06:00:00,Preventive,Completed
MNT-02727,MAC-67,2015-11-27 06:00:00,Preventive,Completed
MNT-02728,MAC-68,2014-09-14 06:00:00,Preventive,Completed
MNT-02729,MAC-68,2014-10-14 06:00:00,Preventive,Completed
MNT-02730,MAC-68,2014-11-28 06:00:00,Preventive,Completed
MNT-02731,MAC-68,2014-12-13 06:00:00,Preventive,Completed
MNT-02732,MAC-68,2015-01-02 06:00:00,Preventive,Completed
MNT-02733,MAC-68,2015-01-17 06:00:00,Preventive,Completed
MNT-02734,MAC-68,2015-01-17 06:00:00,Preventive,Completed
MNT-02735,MAC-68,2015-02-01 06:00:00,Preventive,Completed
MNT-02736,MAC-68,2015-02-16 06:00:00,Preventive,Completed
MNT-02737,MAC-68,2015-02-16 06:00:00,Preventive,Completed
MNT-02738,MAC-68,2015-03-03 06:00:00,Preventive,Completed
MNT-02739,MAC-68,2015-03-03 06:00:00,Preventive,Completed
MNT-02740,MAC-68,2015-03-18 06:00:00,Preventive,Completed
MNT-02741,MAC-68,2015-04-02 06:00:00,Preventive,Completed
MNT-02742,MAC-68,2015-04-02 06:00:00,Corrective,Completed
MNT-02743,MAC-68,2015-04-17 06:00:00,Preventive,Completed
MNT-02744,MAC-68,2015-05-02 06:00:00,Preventive,Completed
MNT-02745,MAC-68,2015-06-01 06:00:00,Preventive,Completed
MNT-02746,MAC-68,2015-06-16 06:00:00,Preventive,Completed
MNT-02747,MAC-68,2015-07-01 06:00:00,Preventive,Completed
MNT-02748,MAC-68,2015-07-01 06:00:00,Preventive,Completed
MNT-02749,MAC-68,2015-07-16 06:00:00,Preventive,Completed
MNT-02750,MAC-68,2015-07-16 06:00:00,Preventive,Completed
MNT-02751,MAC-68,2015-07-31 06:00:00,Preventive,Completed
MNT-02752,MAC-68,2015-07-31 06:00:00,Preventive,Completed
MNT-02753,MAC-68,2015-08-15 06:00:00,Preventive,Completed
MNT-02754,MAC-68,2015-08-15 06:00:00,Preventive,Completed
MNT-02755,MAC-68,2015-08-15 06:00:00,Corrective,Completed
MNT-02756,MAC-68,2015-08-30 06:00:00,Preventive,Completed
MNT-02757,MAC-68,2015-09-14 06:00:00,Preventive,Completed
MNT-02758,MAC-68,2015-09-14 06:00:00,Preventive,Completed
MNT-02759,MAC-68,2015-09-29 06:00:00,Preventive,Completed
MNT-02760,MAC-68,2015-10-14 06:00:00,Preventive,Completed
